Day,Match_Day,Date,Referee,Team,Opponent,Formation,Possession,Open_Play_Pass,Passes_Completed,Passes_Under_Pressure,Ground_Passes,High_Passes,SoT%,G/SoT,Avg_Shots_Distance,FK_Shots,PK,Shot_Creating_Actions,Successful_Dribbles,Final_Third_Entries,Final_Third_Entries_Allowed,Save%,Clean_Sheet,PK_Allowed,Defensive_Actions,Aerial_Battles_Won%,OG,xG,xGA,npxG,npxGA,Scored,Conceded,xpts,Net_npxG,PPDA,Allowed_PPDA,Total_Points,Pts,Total_Goals,Total_Conceded,Result,Home_Shots,Home_SoT,Home_Fouls,Home_Corners,Home_Yellow,Home_Red,Away_Shots,Away_SoT,Away_Fouls,Away_Corners,Away_Yellow,Away_Red
Sat,14.0,12/24/2019 20:00,M Oliver,Manchester United,West Ham,3-4-3,35.13409636595051,296.6726871154982,353.3039817547646,99.46644508896858,318.44652203692715,106.45177792561613,1.9958037398663464,0.6678420165223768,14,0,-0.2411475472053631,11.026180016854429,43.62595814335825,-1.9862618866638986,12.551661656808607,88.31461247481258,0.2918736845035871,0.4401934668065933,1.2064212822944578,41.50079464389919,-0.10838116605821266,1.6206059488416094,0.9087972082168072,2.0949662929830897,2.504091353968767,2.3185685070198243,2,1.6423434709350073,2.0708301259843123,9.558214725459813,26.53070369497955,15,0,10,33,d,13,4,13,7,0,0,12,0,6,2,0,0
Thu,3.0,10/17/2019 20:00,C Kavanagh,Southampton,Chelsea,4-3-3,54.75986620559584,430.2364227345109,450.6679415788283,91.60135998015656,359.44303957575306,132.76007451319157,48.421988998322355,0.01418760464763641,16,1,0.2513414281907159,12.895121114743413,38.514110909284454,4.468008976325278,1.875564868403469,60.45462325534864,0.015576519719463,-0.6972450124607714,1.2645685594604787,55.90055810098931,0.39084632945309955,0.48120882319459624,2.4734495440674835,0.612961765925857,1.790900042439803,3.858760788333584,0,2.3399171745210765,0.7346139353470844,5.839947644766294,13.64948484472187,23,1,12,33,w,12,2,8,5,1,0,10,5,9,7,0,0
Sat,24.0,10/24/2019 20:00,O Langford,Crystal Palace,Chelsea,4-3-3,59.3948465313871,527.7676653179053,463.38282105091776,96.76218941619632,163.95190216133074,129.25076616650293,47.46939919981429,0.344581000477879,12,0,0.1345614688687211,25.370944367379742,80.23573185148413,12.431208420214766,2.012841326377691,68.65759342689053,0.16756255261512593,-0.3711871280692598,1.4176722066127745,45.40493317273908,0.025477980740334874,1.2275180687497051,2.2195534183384904,2.4814499001804213,1.129451691910762,2.7931997734258767,1,1.4363369545809983,1.5255746808600008,11.34930146968245,15.656158641938433,47,0,19,19,l,22,5,10,11,0,0,6,8,10,0,2,0
Sun,14.0,01/14/2020 20:00,O Langford,Manchester United,Aston Villa,4-2-3-1,43.611983876858105,561.2089992192817,285.4072962115341,132.58395117442026,234.97825720686228,129.40682152400137,69.10418910307925,-0.296804972774407,17,0,0.45337405481555815,34.55572839582288,82.8498389247861,7.962287842050742,-2.0992458454603966,100.0,-0.21494307722738154,0.18985743967715682,0.15684953507839688,55.03712874516427,0.007946694682639761,3.0895268914984264,1.8951904162110753,2.3824964722114035,1.4267897736168527,3.2900307470389096,1,-0.33606502219361656,2.8970916072973156,5.742170742600307,6.798715885205914,38,3,18,43,w,5,2,12,7,0,0,15,3,11,3,0,0
Sun,2.0,02/23/2020 20:00,P Tierney,Newcastle,Leicester,3-5-2,49.14800187557419,481.0816758541164,351.03557113532474,100.89878301398649,272.24270641204834,92.77898545147357,48.41349546848481,0.2011249482440421,13,1,0.33955897676352675,16.50982431955254,65.66354718859765,12.716308796516905,3.9065974356470843,67.8924028628796,0.10823445160425585,0.5960174486596005,-0.7298691422726288,43.876670065288565,-0.010531079870915568,1.092330989347147,0.8627482883592218,-0.047612839999141565,1.1876092132919762,1.4847240960452397,2,1.974585350723331,1.890028131146833,4.902244499881538,18.90791740531668,28,0,16,33,l,13,2,8,3,0,0,2,8,10,4,2,0
Thu,15.0,12/23/2019 20:00,A Marriner,Sheffield United,Burnley,4-4-1-1,57.68938621065602,594.6189644033611,512.2404532145898,105.83480715651643,566.5094416900565,116.13495983770255,49.37806365978116,0.11583495916254266,13,1,0.20860344186260535,19.923266194318135,72.21334080734823,8.510780182034875,1.993037398909447,67.77605702993041,0.6645498568551457,-0.04281563955031209,0.37689924085018833,54.7318330349183,0.1451070093544593,2.0015924418129147,2.0195657482027465,0.8919160285502847,0.4128737008866906,2.594212509141141,1,0.1040608390894846,-0.33957521577813365,10.932318841890233,7.689332482471809,9,5,0,22,l,25,2,9,10,2,0,10,2,11,5,1,0
Mon,11.0,09/04/2019 20:00,R Jones,Watford,Manchester City,3-5-2,30.0,323.0404741855202,384.1780898120832,70.46655217550665,171.54120485365047,104.076720716221,12.998869878207273,0.07814072318115517,24,0,0.1851359816261111,23.439644743286603,61.4036399573553,9.149584920845655,3.6888425975157673,65.71221432216409,0.35123204057148655,-0.30708261355813393,1.390646630517565,45.81853646670311,0.07047057008551244,0.8903605860402694,1.7439622368147154,1.7268586407330022,0.5244787078948162,2.3597085038923398,2,0.7987300834589255,-0.29712564926594875,8.73153389887415,5.383848398110773,40,0,9,18,w,11,5,12,4,0,0,9,0,7,6,2,0
Tue,23.0,10/02/2019 20:00,S Attwell,Liverpool,Watford,4-2-2-2,63.410046905287416,505.49350441349213,580.2593789973121,147.87847141613364,194.9845483282595,78.26861903144464,53.246478700450126,0.5199265615805992,16,0,0.044378771173164376,21.613655183394556,41.256652731281875,3.163239227614951,-2.3182691227330654,84.2488593367587,-0.07327468640846396,-0.058423661958741185,-0.7880311629673674,53.035989397859886,0.06726598393656685,1.297419763678489,1.0852755782502848,0.11620643364319805,2.2320206328683336,1.8902182141581676,2,1.8894239278762837,-0.3030389103556326,29.629264120071664,11.765593823347945,26,2,21,16,l,13,5,14,3,0,0,11,3,8,7,2,0
Sun,13.0,01/14/2020 20:00,M Oliver,Everton,Brighton,4-4-2,60.64583518182155,295.6470042967418,362.5969545030619,125.12528249835403,567.1041444628235,90.11691808487359,38.811200517791946,0.1514015568645077,17,0,0.1731996861370627,23.233380484323167,60.28219141860495,-1.6696762018534237,4.04503174791955,95.95410587469836,0.0904516145056928,-0.34753481899391625,0.04408329191910754,39.02198377035208,-0.1748832438048964,1.1549752911883355,0.20301330666912953,2.0579149108198136,0.7928963229483359,-0.6098913687811316,1,0.9583613432026823,-0.4319514756783215,5.360616887742351,12.832975289383745,15,0,12,30,d,12,6,9,6,0,0,7,7,7,10,3,0
Mon,10.0,08/13/2019 20:00,S Hooper,Chelsea,Brighton,4-4-2,46.533377822925026,559.6132300634079,516.9088657126704,115.92486493003884,390.7212067773274,115.67308854461699,18.61521250576713,0.41087772186097415,15,0,-0.09652705985277332,27.0462424205372,42.10310597517373,8.74772298379877,7.1635900402657775,30.206011973230467,-0.10175985432879325,0.35877337126674835,0.9433410056002933,46.219503449300184,0.19920868810019118,1.0851088773186548,1.4153946183101787,2.107063316863891,1.8226209197923018,1.7583640141848123,0,2.7612114098255525,0.9920611098731071,13.553387270881853,15.24788303138196,39,2,13,25,l,14,5,12,8,2,0,14,4,12,5,1,0
Mon,5.0,12/25/2019 20:00,C Kavanagh,Southampton,Manchester United,4-4-2,59.690609281998604,537.8521252416085,431.8483541334608,82.85719254373676,-107.65241186947969,105.06265998153658,39.783524735790195,0.2901346638304042,8,0,-0.6211550482381457,12.33214062129829,91.17497581272087,4.421851614110183,3.2806395607618852,100.0,0.1766845155508804,0.3166181231185158,0.7898994757246122,16.623750411970576,0.003557030721796403,1.0836125819625617,2.166248951956411,2.2055679296559485,1.939847577566682,2.24176346551804,1,2.7813396234036327,-0.44496865239529537,-0.43258600965457283,1.9378581531966166,3,3,33,20,d,3,1,5,7,2,0,13,0,16,4,3,0
Mon,10.0,08/24/2019 20:00,C Kavanagh,Tottenham,Everton,3-5-2,53.979746363551314,669.9257610208787,433.9925827798729,101.92303552569412,569.2723317741745,121.89448663299768,9.417527684933546,0.13475961063039704,15,1,-0.19760146340827353,17.46185659187501,53.330066438704996,7.933740833795132,1.9900474623298532,88.01123187689457,0.04890486866458105,0.0012995344959600003,1.4258771221017588,56.69780322802441,-0.16850841769658678,1.4461389894727499,0.06784440452710516,1.6354821470858958,0.7705963413598953,1.2801509154996755,2,0.19531691022261843,-2.801063780094243,3.4333446456431407,16.34392600898677,28,0,18,18,w,15,1,2,11,0,0,17,5,11,3,1,0
Sun,21.0,11/23/2019 20:00,A Marriner,Brighton,Wolves,4-4-1-1,67.40515366039396,237.73816531359228,471.2431773844837,105.44426538890401,361.823807756235,93.56305469038716,39.10292906665906,0.348758113026322,15,0,0.13902377335078145,11.159521186384938,79.98635348832097,8.690152424303546,7.343825005515172,50.877920297704804,0.06351128880541806,0.10608298919234915,0.5441313546382198,40.68089588038247,-0.37515230111659176,1.0674607065888964,3.221001228235334,1.6575093818369997,0.5778378352536465,-0.6316172360733385,2,2.027426824850726,-1.1119185754428957,18.529569235310905,6.102504357878101,41,0,22,6,l,8,4,12,5,1,0,12,1,11,7,1,0
Sun,26.0,12/22/2019 20:00,A Taylor,Newcastle,Burnley,4-2-2-2,31.393979585153545,369.9298293090219,504.3086628757421,80.82779207736306,309.8450865097498,115.77090684435983,24.855182006726636,0.581248151646014,15,0,-0.0013049574446429013,5.477374407884783,53.116380477115676,11.815750269230648,9.115155375394448,52.11426174526085,-0.3514325006716275,0.311425925501049,0.33368507605591924,51.78812177855481,0.14620468509148768,3.4496810278804295,3.2732343836596316,2.020314188878695,1.58523193028547,-0.30410585483141017,0,1.9567398363702881,0.5899923137072892,16.966158810434557,9.947078483335599,20,0,8,25,d,12,5,8,11,2,0,8,6,9,3,0,0
Fri,22.0,11/03/2019 20:00,M Dean,Wolves,Chelsea,4-3-2-1,46.264460475484775,643.2203782426618,597.2555268333014,86.90190191411475,275.44066251425556,105.91292314161429,20.302498435977967,0.5974382910966383,23,0,0.4855369841560948,40.93886908191426,33.533087119597795,4.7096521355696375,-2.239414184005396,11.86795025254525,0.5053156378995904,0.08881722938850126,1.2932695223680315,45.005634854675364,0.046783045954791144,1.640149533906158,1.8527490824523682,0.8613553843415055,0.7063910552937118,2.3897381035440164,0,2.884832626663391,-0.7282109513713363,20.56797623350802,14.219900584616617,17,1,15,36,l,12,3,18,9,0,0,18,4,12,4,0,0
Wed,1.0,11/29/2019 20:00,A Madley,Brighton,Watford,4-4-2,56.59227955785738,610.5195226001453,632.1639296973044,107.7045598047925,264.89256562984696,138.23631390594596,44.0673299081563,0.35189179199822285,17,0,0.5849126745975879,29.058968629562663,36.352898839749535,9.941858182510531,2.2043732706090102,79.35573808627606,0.08194261263867986,-0.09034256393143328,1.4538277885216242,64.47206247663804,0.06633299211720654,0.1585134755376416,2.4131292219889495,1.5283319250452594,1.531702953450506,2.4236801866751425,2,1.2726352900546156,1.0990531476363719,25.082493042874418,19.26241095510107,17,0,26,18,w,9,3,11,4,1,0,8,1,13,5,0,0
Wed,20.0,12/19/2019 20:00,O Langford,Bournemouth,Manchester City,4-4-1-1,40.98563695080412,404.0345722058728,332.29658375832406,50.872977747471815,15.76819402791989,116.29119534141655,38.094152490123854,0.7516977737954984,11,0,-0.3266570158202152,10.328505023046286,50.98527615360072,-0.10942959696382726,8.651584570734832,18.688919878053156,0.6951864015013673,-0.05789873499855411,2.541957513614937,51.140366477474174,0.33107187145617706,2.14892085216761,1.7828846551865811,1.453448971434585,1.4260516650881963,0.8577692734465292,3,2.4443336023891167,-0.5751935708673391,6.383204733517674,16.710242467440068,14,1,40,21,w,11,2,11,7,0,0,23,4,8,7,0,0
Wed,20.0,01/23/2020 20:00,K Friend,Manchester United,Tottenham,4-3-2-1,33.65617882508156,601.1288376259367,392.18586735237056,84.86931644353925,235.64441754231274,120.562352067511,40.66155865354157,0.598238317718182,17,0,-0.32553958543574923,14.344680392208094,86.32881575509033,16.487279243228897,-5.574099772415712,93.13568210243375,0.34328748637194173,0.2978508764065339,1.1412471890829983,43.7768637218108,-0.2002401075329346,1.6030480584095592,2.245432182864926,1.4956046431442573,0.8781157317081056,1.060345661675801,2,1.5037079416752106,-0.2684556248164985,17.98140385428969,18.443823628394604,32,1,8,14,w,18,5,8,2,1,0,9,7,10,3,3,0
Thu,2.0,12/17/2019 20:00,G Scott,Everton,Manchester United,4-2-2-2,46.19512239757901,636.8596371431321,640.204202159051,60.32190323792304,343.6158677553942,146.62517723348628,19.092127577533084,-0.0691129668440677,17,0,0.22262015247398198,28.72224117568065,61.38869035714681,12.827550915636047,6.462125845504285,41.47825303489602,0.458058383193095,-0.0892838452668053,0.009378901337698142,53.39532117775904,0.27228062964384125,3.605901197471564,2.166598124216664,0.6275987257142274,1.6584586474957508,2.5940077522024088,1,0.8771805838936154,1.6909858816583256,5.335073587647477,6.993365779339924,23,3,25,10,l,11,6,4,2,0,0,15,4,10,3,1,0
Tue,12.0,01/03/2020 20:00,M Dean,West Ham,Everton,4-3-2-1,38.911796195835294,432.54903858202925,397.7419083576017,44.50049820779947,295.524759544966,102.18786880178111,11.665491227788177,-0.18983019529922346,16,0,0.4896455131234835,20.749177719409197,52.021343221753035,18.423326155994218,1.0334881957968634,100.0,0.26966066344780254,-0.6212100921819809,-0.2242997613700246,42.550278392214025,0.13529122565268803,1.1770877780219386,1.3098380422325695,1.1898710237959933,1.6212046571893723,2.325815484289813,0,0.48279765645159456,0.3538600346698325,15.063516507557077,14.880390232562942,17,3,33,28,l,10,1,12,1,2,0,10,4,11,4,2,0
Sat,7.0,08/18/2019 20:00,G Scott,Bournemouth,Southampton,4-4-2,36.20308823170225,661.2215486735786,434.0054131765244,104.5869779412679,413.9826488332892,85.14491760794064,33.67700444914401,0.37366167834268077,23,0,0.190379200074399,30.079732942800746,78.53313269688321,6.330588573611131,4.753988602851601,32.65019334203153,-0.6477340983213009,-0.10428003392975718,0.504666480140243,31.185385243997366,0.22853075214092766,0.11921641416277873,2.0778079984761115,1.8307144156822144,0.8919712348991564,-1.215909026493156,1,1.4353990124634561,-1.2304513119235525,9.085064757038253,7.579853160255361,32,0,15,0,l,13,6,11,4,1,0,7,6,8,2,3,0
Thu,17.0,02/25/2020 20:00,R Jones,West Ham,Norwich,3-5-2,45.0016364274494,562.1449458468331,205.6880507778326,55.727667317310335,329.47782249307477,80.82599527670905,2.4614295760224287,-0.09866748236367784,14,0,-0.5405989940544954,24.2178921595563,74.63379554846479,-4.172345175264201,3.1239289017672918,16.829033311589193,0.41167833576300705,-0.28006556061553767,1.7602518723116152,53.102467100420995,-0.1257421385926328,-0.5793785113283891,1.8597406437332564,2.689936857412831,-0.03273656779049827,0.8870404630739781,1,3.924225733356556,1.2526130295453874,4.898895559536763,15.98073178988055,22,2,35,9,l,7,4,6,10,6,0,12,5,17,5,1,0
Mon,23.0,01/19/2020 20:00,J Moss,Manchester City,Burnley,3-4-1-2,45.0216211424389,557.069736594946,438.0969040935073,53.08519688868788,173.2259467450759,78.9746145545894,34.20645667369681,0.20426344005573455,16,0,0.0176653080849256,6.236550054998903,83.74580696916989,2.269895188587787,7.79514832473883,88.66549540158601,0.9508493169901542,0.49966285088537654,1.5449705537874658,43.08178632877339,0.05779448902762152,2.8512213166824116,1.9311838587953047,-0.13773753817148693,1.2897555552658453,1.9742385479229134,1,1.615618219414425,-1.1137703161748111,16.14996965338593,22.01677996703163,14,0,8,25,l,16,8,14,13,0,0,12,2,5,7,0,0
Sat,19.0,12/21/2019 20:00,R Jones,Burnley,Manchester City,4-4-2,66.9810037306246,364.96766995640115,264.7181550205702,67.20425169805401,203.06529992124084,118.91160338448026,76.1732986127617,0.09035564942288327,14,1,0.30819877375934945,20.532491692044857,48.95822431894703,1.8098180636886907,6.867687444091884,94.0377297611575,-0.1720497284503752,-0.14029006147616874,0.21058845373526225,63.03376517909158,-0.114599878552261,1.745197298240246,-0.0173897843944808,1.5392051729623732,1.1822765008770968,1.3528590562764589,1,2.2268589261411833,-0.9836766368154826,1.1916410644192084,8.950016180579674,44,3,9,26,l,20,0,7,7,0,0,15,4,16,0,2,0
Mon,6.0,09/10/2019 20:00,A Marriner,Wolves,Chelsea,4-4-2,46.16183523202535,438.54508487981997,368.4857812458126,94.40062664865265,302.1377086521447,121.83626108643367,36.79428704447471,0.6718268695515404,17,0,0.036085517279863234,18.999215832967916,33.66134918350419,12.55481981337759,13.813603997116001,97.58663412682746,0.12120169435780823,-0.08529884072210911,-0.5204680665726479,53.71518114853411,0.16506473719785258,-0.49838598447472227,1.2847915823005707,1.7907096564114426,0.9736650341908485,-0.5805854637963412,2,1.5271831152706252,0.6620468603054895,10.831150289106649,17.783640171309905,11,0,12,39,d,20,0,13,10,2,0,21,3,7,9,0,0
Wed,29.0,01/26/2020 20:00,C Pawson,Sheffield United,Newcastle,4-3-3,59.706892474206214,142.05644220024652,466.8654504967146,30.549665365066375,216.5244589621225,107.20611874105415,26.252469817344906,0.024867361901899254,10,0,0.6035053248088906,24.9437610510841,75.58384159006792,11.493777388023487,3.7928429497007263,38.24462609038909,0.8866290108676727,-0.0528001806059582,0.11645465694425172,42.55512366825411,-0.13138914008273292,-0.04739496992068104,1.4100807700335851,0.9529274092967485,2.5056034152252487,-0.7365725403809473,1,1.0621914178684917,0.7565630029524679,5.412578150067383,22.015803478114115,3,0,7,18,l,14,3,9,1,0,0,8,6,8,7,0,0
Sat,24.0,01/07/2020 20:00,J Moss,Leicester,Chelsea,4-2-2-2,30.0,516.5625587845363,243.88533135416137,97.47324888239226,523.5328063437527,110.34477043816531,14.757112502075465,0.7713120735179397,15,0,-0.26043582681396404,10.073293248912996,52.356554810930966,4.57684927722517,7.674629872572576,56.76236264879235,0.588352226623633,0.2603778400123318,-0.7812655438663493,73.49044784188077,-0.09588651919721902,1.6885496654487049,2.081405468386678,2.5224122561567137,1.6610084513514587,-0.8987526755720117,2,1.6947382847331909,-1.0891034527243688,11.61922593013024,10.177774202425917,2,1,26,16,l,14,3,14,9,3,0,8,2,9,3,2,0
Thu,29.0,11/29/2019 20:00,A Marriner,Manchester United,Manchester City,4-1-4-1,30.166988579249253,274.23462547122745,261.8467961437989,40.55009055182843,363.89028867854364,86.33605607512077,34.91674831562188,0.24748183164358192,12,0,-0.1517597468975614,20.99045118370472,55.53606928645965,9.247107848747664,9.97958336924366,69.63789795967007,0.39856445799557927,0.2262552200884027,-1.1681011448212213,49.03809006021611,0.022688572958093803,2.958105520805699,0.8655612326974919,1.1179609188257218,2.0463858661401075,1.1273067315743581,0,0.3997888729331591,2.419862818851857,14.974980780800603,16.056474220891097,15,1,0,17,w,14,0,11,6,3,0,3,1,5,0,1,0
Sun,21.0,11/19/2019 20:00,K Friend,Norwich,Leicester,3-4-1-2,32.134938049751696,713.9619265754909,340.96497174637824,69.8063000072986,385.42523506508377,96.62535387863456,81.29649109663181,0.23300539947033339,17,0,0.28767825676335895,4.274499289318415,59.787521758836384,13.04758655386128,8.178286023407136,84.47465623080318,-0.18013141449922437,0.20981912126304883,1.1526239346413591,45.718902103085924,-0.028527741960568696,1.0506424794206466,1.0786307676223084,0.7263260605589602,1.855097633241622,3.0908488673932757,1,0.4279554945138516,-0.16644673930408263,6.306480128641946,20.96396543321582,1,0,18,39,w,20,2,14,8,0,0,14,7,8,4,1,0
Fri,9.0,01/23/2020 20:00,J Moss,Sheffield United,Southampton,4-2-2-2,50.39544251903984,321.86263939110194,294.66088332029983,82.16910634548319,214.4016655375617,109.21093862465305,19.518306218442685,0.38796987218620366,12,0,0.08918422090600192,24.980976299573555,57.383236117915516,9.578248979621218,14.398240155407594,26.955773980132214,0.2453714591207877,-0.3371092988669354,1.4379208587284364,38.97424619493012,0.0212185554929952,0.09987714247211299,1.437087110603596,1.9730289294267744,2.891053417138508,3.1172755645843244,1,0.2232527350399267,-0.4822987418930629,8.47761752930056,20.777632816177498,12,2,36,14,d,12,4,3,4,0,0,8,7,12,4,3,0
